"Sex","Age","P_ID","Questions","Value"
2,43,695517,"TV33","積み重ね、地道"
1,36,450316,"TV33","かたい、動かない、しっかりしている"
2,47,842234,"TV33","変えられない、かたい、建つ"
1,57,992477,"TV33","本音だ、正論ぽい"
1,43,864699,"TV33","硬い　高い　底のある"
2,47,517718,"TV33","そびえている、乗り越えにくい"
2,39,453182,"TV33","固い、頑丈だ"
2,38,737833,"TV33","頑丈、しっかりしている"
2,49,650129,"TV33","立ちはだかる、高い、冷たい"
1,35,132018,"TV33","建てる、作る、組み上げる"
1,30,372370,"TV33","組み立てる、構造的な"
2,46,417966,"TV33","硬い、冷たい、大きい"
1,39,541460,"TV33","組み立てる、作る"
2,38,919589,"TV33","構築、積立"
1,63,783967,"TV33","積み上げる、作り上げる、組み立てる"
2,29,372821,"TV33","理屈っぽい、変わらない"
1,45,848301,"TV33","固い、崩しにくい"
1,37,343791,"TV33","積み上げる、複雑、"
1,55,171098,"TV33","積み立てる、基礎"
1,34,615315,"TV33","硬い、高い"
1,30,211056,"TV33","角ばっている、筋が通っている"
1,33,837258,"TV33","頑固な、しっかりとした、整っている"
1,40,236761,"TV33","頑丈だ、四角い"
1,32,479382,"TV33","積み上げるもの、硬い"
1,31,177114,"TV33","大きい、立ちはだかる、細かい"
2,35,487568,"TV33","きちんとしている、硬い"
1,39,131627,"TV33","高い、難解だ"
2,30,214891,"TV33","高い、硬い"
2,42,938806,"TV33","高い、きらびやかだ"
1,51,459279,"TV33","堅牢な、合理的な、美しい"
2,42,618221,"TV34","かすかな、明るい"
2,38,854398,"TV34","明るい、小さい"
1,44,596296,"TV34","明るい、温かい、優しい"
1,28,714743,"TV34","消えそう、弱い"
1,44,966384,"TV34","燃えている、かすかな、明るい"
2,28,619505,"TV34","明るい、前向きだ"
1,44,926083,"TV34","明るい、期待する、黄色い"
1,25,643750,"TV34","明るい、輝いている、光っている"
2,30,834992,"TV34","頼もしい、はかない"
2,46,596744,"TV34","はかない、小さい"
1,34,229654,"TV34","必要な、明るい、希望に満ちた"
1,43,687473,"TV34","うれしい、明るい"
1,45,214246,"TV34","明るい、眩しい、輝かしい"
1,50,974184,"TV34","永続する、明るい"
2,25,813515,"TV34","美しい光、明るい、元気な"
1,40,268448,"TV34","赤い、長い"
1,41,619118,"TV34","明るい、望ましい"
2,53,379880,"TV34","小さい、輝く、心強い"
1,51,697066,"TV34","明るい、進路、目標"
2,43,695517,"TV34","儚い、絶望"
1,36,450316,"TV34","明るい、沸き立つ、縋る"
2,47,842234,"TV34","光だ、輝いている、美しい"
1,57,992477,"TV34","明るい、頑張れる"
1,43,864699,"TV34","明るい　温かい　消えない"
2,47,517718,"TV34","はかない、揺れる"
2,39,453182,"TV34","明るい、きれい"
2,38,737833,"TV34","漲る、頑張れる"
2,49,650129,"TV34","明るい、燃える、揺らめく"
1,35,132018,"TV34","明るい、見える"
1,30,372370,"TV34","明るい、温かい、安心する"
2,46,417966,"TV34","小さい、始まりだ、明るい"
1,39,541460,"TV34","消える、儚い"
2,38,919589,"TV34","明るい、消える"
1,63,783967,"TV34","明るい、見通せる、照らす"
2,29,372821,"TV34","眩しい、幸せ"
1,45,848301,"TV34","明るい、先の見える"
1,37,343791,"TV34","わずか、宿る"
1,55,171098,"TV34","儚い、弱い"
1,34,615315,"TV34","儚い、わずかな"
1,30,211056,"TV34","明るい、燃える"
1,33,837258,"TV34","うっすらな、静かな、明るい"
1,40,236761,"TV34","明るい、赤い、小さい"
1,32,479382,"TV34","炎、情熱"
1,31,177114,"TV34","儚い、小さい、遠い"
2,35,487568,"TV34","小さい、消える"
1,39,131627,"TV34","光だ、明るい"
2,30,214891,"TV34","灯る、温かい"
2,42,938806,"TV34","明るい、はなやかだ"
1,51,459279,"TV34","かすかな、わずかな、明るい"
2,42,618221,"TV35","一瞬だ、非道だ"
2,38,854398,"TV35","厳しい、突然だ"
1,44,596296,"TV35","怖い、不安だ、暗い"
1,28,714743,"TV35","偶然な、予測がつかない"
1,44,966384,"TV35","突然だ、巡り合わせだ、先の読めない"
2,28,619505,"TV35","恐ろしい、未知だ"
1,44,926083,"TV35","逆らう、従う、殺される"
1,25,643750,"TV35","怖い、突然だ"
2,30,834992,"TV35","思いがけない、変わる、速い"
2,46,596744,"TV35","残酷な、突然に"
1,34,229654,"TV35","突発的な、攻撃的な"
1,43,687473,"TV35","煩わしい、危ない"
1,45,214246,"TV35","突然だ、急だ、棘だ"
1,50,974184,"TV35","会い難い、襲われる"
2,25,813515,"TV35","避けられない、同じ"
1,40,268448,"TV35","突然に、こわい"
1,41,619118,"TV35","痛い、悲しい"
2,53,379880,"TV35","突然だ、予測不可能だ、急だ"
1,51,697066,"TV35","一瞬、思いがけない、殺し"
2,43,695517,"TV35","恐ろしい、怖い"
1,36,450316,"TV35","不意打ち、いきなり、思いがけない"
2,47,842234,"TV35","波乱万丈だ、予測できない、変えられない"
1,57,992477,"TV35","すばやい、戻らない"
1,43,864699,"TV35","予測不可能な　目を曇らす　決まりのない"
2,47,517718,"TV35","驚く、怖い"
2,39,453182,"TV35","暗い、深い"
2,38,737833,"TV35","不条理な、危険な"
2,49,650129,"TV35","不安だ、恐ろしい、怖い"
1,35,132018,"TV35","怖い、残酷だ"
1,30,372370,"TV35","突然の、来る、分からない"
2,46,417966,"TV35","突然だ、急激だ、理不尽だ"
1,39,541460,"TV35","怖い、出会う"
2,38,919589,"TV35","残酷、冷酷"
1,63,783967,"TV35","突然に、不意に"
2,29,372821,"TV35","必然だ、どうしようもない"
1,45,848301,"TV35","偶然に、決まりない"
1,37,343791,"TV35","突然だ、やってくる、襲われる"
1,55,171098,"TV35","突然、逆らえない"
1,34,615315,"TV35","怖い、不可避"
1,30,211056,"TV35","気まぐれだ、不意だ"
1,33,837258,"TV35","理不尽な、予測できない、一瞬の"
1,40,236761,"TV35","避けられない、追われる、逃げる"
1,32,479382,"TV35","突然、避けようがない"
1,31,177114,"TV35","怖い、恐ろしい、難しい"
2,35,487568,"TV35","怖い、急だ"
1,39,131627,"TV35","わからない、偶然だ"
2,30,214891,"TV35","残酷だ、危険だ"
2,42,938806,"TV35","怖い、嫌い"
1,51,459279,"TV35","不可避な、悲惨な、厳しい"
2,42,618221,"TV36","暗い、深い"
2,38,854398,"TV36","重い、暗い"
1,44,596296,"TV36","暗い、怖い、悲しい"
1,28,714743,"TV36","静寂な、音のない"
1,44,966384,"TV36","深い、暗い、冷たい"
2,28,619505,"TV36","静かだ、広い"
1,44,926083,"TV36","静だ、冷たい、暗い"
1,25,643750,"TV36","暗い、見えない、沈んでいる"
2,30,834992,"TV36","静かな、重々しい、暗い"
2,46,596744,"TV36","静寂、深い、奥深い"
1,34,229654,"TV36","怪しい、暗い"
1,43,687473,"TV36","暗い、深い"
1,45,214246,"TV36","深い、静寂だ、静かだ"
1,50,974184,"TV36","深い、不気味だ、静かだ"
2,25,813515,"TV36","見つけられない、暗い"
1,40,268448,"TV36","深い、こわい"
1,41,619118,"TV36","深い、静かだ"
2,53,379880,"TV36","静かだ、暗い、気まずい"
1,51,697066,"TV36","深い、暗い、重い"
2,43,695517,"TV36","静か、深い、暗い"
1,36,450316,"TV36","暗い、重い、息苦しい"
2,47,842234,"TV36","暗い、高圧だ、静かだ"
1,57,992477,"TV36","美しい、静か"
1,43,864699,"TV36","薄暗い　闇の広がる　底の見えない"
2,47,517718,"TV36","静かだ、冷たい"
2,39,453182,"TV36","くらい、深い"
2,38,737833,"TV36","静けさ、物静か"
2,49,650129,"TV36","暗い、静かだ、怖い"
1,35,132018,"TV36","静かだ、止まっている、怖い"
1,30,372370,"TV36","静かな、黙る、重苦しい"
2,46,417966,"TV36","深い、暗い、怖い"
1,39,541460,"TV36","深い、黙る"
2,38,919589,"TV36","静か、深淵"
1,63,783967,"TV36","暗い、深い、静か"
2,29,372821,"TV36","果てしない、怖い"
1,45,848301,"TV36","ずっしりと、見ることができない"
1,37,343791,"TV36","静寂、闇の中、"
1,55,171098,"TV36","深い、静か"
1,34,615315,"TV36","静かな、深い"
1,30,211056,"TV36","暗い、静かだ"
1,33,837258,"TV36","深い、重い、沈むような"
1,40,236761,"TV36","深い、冷たい、分からない"
1,32,479382,"TV36","闇、孤独"
1,31,177114,"TV36","深い、怖い、大きい"
2,35,487568,"TV36","静かだ、深い"
1,39,131627,"TV36","深い、静かだ"
2,30,214891,"TV36","暗い、深い"
2,42,938806,"TV36","静かな、深い"
1,51,459279,"TV36","暗い、静かな、冷たい"
2,42,618221,"TV37","つつみこむ、まとわりつく"
2,38,854398,"TV37","暗い、狭い"
1,44,596296,"TV37","暗い、不安、寂しい"
1,28,714743,"TV37","包まれる、読めない、見えない"
1,44,966384,"TV37","薄暗い、不安だ、かすむ"
2,28,619505,"TV37","薄い、綺麗な"
1,44,926083,"TV37","幻想的、ぼやける、白い"
1,25,643750,"TV37","見えない、包まれている、濃い"
2,30,834992,"TV37","白い、薄い、幻想的だ"
2,46,596744,"TV37","もやもや、不安、白い"
1,34,229654,"TV37","不思議な、見えない、はっきりしない"
1,43,687473,"TV37","怪しい、深い"
1,45,214246,"TV37","謎だ、深い、撹乱する"
1,50,974184,"TV37","薄い、包む"
2,25,813515,"TV37","綺麗な、不透明"
1,40,268448,"TV37","わからない、こわい"
1,41,619118,"TV37","薄い、不透明"
2,53,379880,"TV37","不安定だ、遮る、邪魔だ"
1,51,697066,"TV37","隠れる、見えない、隠蔽"
2,43,695517,"TV37","濃い、深い"
1,36,450316,"TV37","白い、覆う、見えない"
2,47,842234,"TV37","見えにくい、覆いだ、もやもやだ"
1,57,992477,"TV37","透明な、水っぽい"
1,43,864699,"TV37","薄い　濃い　辺りを覆い隠す"
2,47,517718,"TV37","覆われている、曇っている"
2,39,453182,"TV37","神秘的だ、美しい"
2,38,737833,"TV37","分かりにくい、謎めいた"
2,49,650129,"TV37","儚い、弱い、薄い"
1,35,132018,"TV37","かかっている、立ち込める、薄い"
1,30,372370,"TV37","包む、隠れる"
2,46,417966,"TV37","薄い、白い、透き通った"
1,39,541460,"TV37","覆い隠す、包まれる"
2,38,919589,"TV37","隠れる、神秘的"
1,63,783967,"TV37","見えない、隠す、邪魔する"
2,29,372821,"TV37","わかりにくい、隠れている"
1,45,848301,"TV37","神秘的な、先が見えない"
1,37,343791,"TV37","隠す、覆う、"
1,55,171098,"TV37","見えづらい、邪魔"
1,34,615315,"TV37","見えない、濃い"
1,30,211056,"TV37","包む、隠す"
1,33,837258,"TV37","薄い、透けているような、柔らかい"
1,40,236761,"TV37","暗い、留まる、冷たい"
1,32,479382,"TV37","見えない、隠す"
1,31,177114,"TV37","深い、怖い、難しい"
2,35,487568,"TV37","薄い、やわらかい"
1,39,131627,"TV37","見えづらい、白い"
2,30,214891,"TV37","覆う、隠す"
2,42,938806,"TV37","孤独な、静かな"
1,51,459279,"TV37","白い、ぼやけた、美しい"
2,42,618221,"TV38","熱い、激しい"
2,38,854398,"TV38","怒る、怒鳴る"
1,44,596296,"TV38","怖い、硬い、熱い"
1,28,714743,"TV38","怒る、暴れる、大きい"
1,44,966384,"TV38","烈火の如く、熱い、燃えている"
2,28,619505,"TV38","恐ろしい、怖い"
1,44,926083,"TV38","恐い、激しい、熱い"
1,25,643750,"TV38","激しい、厳しい"
2,30,834992,"TV38","熱い、怖い、うるさい"
2,46,596744,"TV38","強力な、怖い"
1,34,229654,"TV38","激しい、怖い、恐ろしい"
1,43,687473,"TV38","熱い、激しい"
1,45,214246,"TV38","真っ赤だ、激しい、暴走だ"
1,50,974184,"TV38","吹き出す、怖い"
2,25,813515,"TV38","爆発、怖い、触れたくない"
1,40,268448,"TV38","こわい、読めない"
1,41,619118,"TV38","激しい、近寄りがたい、熱い"
2,53,379880,"TV38","大きい、恐ろしい、突発的だ"
1,51,697066,"TV38","飛び出す、熱い、"
2,43,695517,"TV38","怒っている、怖い、恐ろしい"
1,36,450316,"TV38","恐ろしい、熱い、うるさい"
2,47,842234,"TV38","爆発だ、広がる、突然だ"
1,57,992477,"TV38","赤い、激しい"
1,43,864699,"TV38","激しい　熱い　凄まじい"
2,47,517718,"TV38","吹き上がる、湧き上がる"
2,39,453182,"TV38","力強い、明るい"
2,38,737833,"TV38","激しい、危険な"
2,49,650129,"TV38","弾ける、怖い、恐ろしい"
1,35,132018,"TV38","激しい、熱い"
1,30,372370,"TV38","爆発する、突発的な"
2,46,417966,"TV38","激しい、荒々しい、怒る"
1,39,541460,"TV38","怒る、憤る"
2,38,919589,"TV38","勢い、激しい"
1,63,783967,"TV38","爆発する、熱い、恐ろしい"
2,29,372821,"TV38","恐ろしい、止められない"
1,45,848301,"TV38","瞬発的な、激しい"
1,37,343791,"TV38","溢れ出す、突然、"
1,55,171098,"TV38","熱い、興奮する"
1,34,615315,"TV38","激しい、熱い"
1,30,211056,"TV38","激しい、突発的だ"
1,33,837258,"TV38","激しい、止まらない"
1,40,236761,"TV38","怖い、熱い、赤い"
1,32,479382,"TV38","爆発、止められない"
1,31,177114,"TV38","うるさい、大きい、痛い"
2,35,487568,"TV38","爆発する、熱い"
1,39,131627,"TV38","怖い、強固だ"
2,30,214891,"TV38","爆発だ、危険だ"
2,42,938806,"TV38","うるさい、乱暴な"
1,51,459279,"TV38","爆発的な、壊滅的、抗えない"
2,42,618221,"TV39","深い、潤った"
2,38,854398,"TV39","悲しい、感動的だ"
1,44,596296,"TV39","鋭い、大きい、澄んでいる"
1,28,714743,"TV39","見える、広い"
1,44,966384,"TV39","反射する、透明な、美しい"
2,28,619505,"TV39","青い、広い"
1,44,926083,"TV39","見える、静かだ、透き通る"
1,25,643750,"TV39","キレイ、透き通っている、透明だ"
2,30,834992,"TV39","見通す、正直な"
2,46,596744,"TV39","見渡す、澄み渡る"
1,34,229654,"TV39","深い、綺麗、壮大"
1,43,687473,"TV39","深い、暗い"
1,45,214246,"TV39","透き通る、深い、透明だ"
1,50,974184,"TV39","静かだ、湿りやすい"
2,25,813515,"TV39","すべてを見透かしている、飲み込む"
1,40,268448,"TV39","たくさん、あおい"
1,41,619118,"TV39","湿っぽい、大きい"
2,53,379880,"TV39","美しい、透明だ、映す"
1,51,697066,"TV39","溜める、潤す"
2,43,695517,"TV39","号泣、涙もろい"
1,36,450316,"TV39","澄んでいる、凪いでいる、冷たい"
2,47,842234,"TV39","潤う、広い、変化する"
1,57,992477,"TV39","美しい、青い"
1,43,864699,"TV39","透き通った　澄んだ　綺麗な"
2,47,517718,"TV39","澄み切っている、静かだ"
2,39,453182,"TV39","きれいだ、明るい"
2,38,737833,"TV39","澄んでいる、青々としている"
2,49,650129,"TV39","深い、青い、澄んでいる"
1,35,132018,"TV39","映す、きれい、輝いている"
1,30,372370,"TV39","映す、豊富な"
2,46,417966,"TV39","深い、青い、広い"
1,39,541460,"TV39","青い、映る"
2,38,919589,"TV39","潤い、きれい"
1,63,783967,"TV39","輝く、映る"
2,29,372821,"TV39","無限だ、広い"
1,45,848301,"TV39","澄んでいる、大きな"
1,37,343791,"TV39","深い、澄んでいる"
1,55,171098,"TV39","深い、大きい"
1,34,615315,"TV39","広い、美しい"
1,30,211056,"TV39","湛える、潤う"
1,33,837258,"TV39","大きい、澄んでいる、綺麗な"
1,40,236761,"TV39","深い、冷たい"
1,32,479382,"TV39","怖い、吸い込まれそう"
1,31,177114,"TV39","大きい、深い、怖い"
2,35,487568,"TV39","大きい、冷たい"
1,39,131627,"TV39","広い、鮮明だ"
2,30,214891,"TV39","綺麗だ、純粋だ"
2,42,938806,"TV39","広い、穏やかな"
1,51,459279,"TV39","冷たい、冷徹な、静かな"
2,42,618221,"TV40","不気味な、気持ち悪い"
2,38,854398,"TV40","汚い、茶色い"
1,44,596296,"TV40","柔らかい、気持ちが悪い、怪しい"
1,28,714743,"TV40","小さい、変わった"
1,44,966384,"TV40","分厚い、赤い、吸い付く"
2,28,619505,"TV40","不思議だ、面白い"
1,44,926083,"TV40","赤い、厚い、くわれる"
1,25,643750,"TV40","分厚い、柔らかい"
2,30,834992,"TV40","吸い付く、強い"
2,46,596744,"TV40","不気味な、得体の知れない"
1,34,229654,"TV40","やましい、下品な、卑しい"
1,43,687473,"TV40","汚い、悪い"
